,GeneSymb,MeanPval,OR_a,OR_d,OR_s,Pval,Ya,Yd,Ys,Score
1233,MOAP1,-2.2157075786477325,0.7412582903435362,-1.9394002756560407,-9.619522078177893,0.00215819,0.8464221062665886,0.01136671451953791,2.4014741807430754e-10,-0.6950902212578667
1770,ZNF391,-1.8615764029406292,-3.91081463227678,0.39229386187334736,-6.251370605812342,0.0001408,0.00012278124738186432,0.7116251288021262,5.605690949300767e-07,-0.6975270278989811
1155,SLC39A3,-2.2511794784208363,-5.375137719090877,-5.906545964273635,0.33138051558018383,0.000237698,4.215610233376535e-06,1.2400908331222564e-06,0.6820116158131104,-0.6994607887536366
2160,RAB36,-2.426758781938338,-9.27836433779628,-2.1943803795654584,-0.005421807011116286,0.000131005,5.267877435902591e-10,0.0063511526846750516,0.496878997534876,-0.6996483630929733
769,FANCL,-2.541330686001549,-9.624542000508885,3.202747273518575,-5.435102773854259,0.000156603,2.373875834141716e-10,0.9993734142432886,3.6719404674166672e-06,-0.7054842404733204
180,GAS2,-3.1703777453162276,-6.226144454747795,0.2648193301567265,-7.787872240157651,6.84994e-05,5.940941654679388e-07,0.6478881156284075,1.629775379484288e-08,-0.706344021466673
526,MSX1,-2.189430179922403,-12.739305543220885,3.84582044413638,-1.9371136268425695,0.000607391,1.82261297135494e-13,0.9998574006252368,0.011426034787807933,-0.7103846976933108
990,H2AFJ,-2.065059081711785,-9.313873210620603,2.2293637790499736,-3.45597309767802,0.00177919,4.854301973524323e-10,0.9941375023965503,0.0003498444110683067,-0.7242175473522157
431,WDR54,-2.394994518609241,-11.487706519194752,-3.510318602539409,3.4505391509708496,9.80544e-05,3.2530705409173718e-12,0.00030870758958764354,0.9996457523532153,-0.7270837358225981
1526,CX3CR1,-1.9265402065873933,-0.2063491846480876,-1.9053418860141897,-8.04111833283481,0.00087304,0.3834012123579511,0.012282614242161281,9.096653727677757e-09,-0.7288647972891512
514,JDP2,-2.176337720064043,-11.007334233951052,-1.1902648120590549,1.2732909507445742,0.000219757,9.832541000589482e-12,0.060614829500351894,0.9493991416402702,-0.7325491558455677
1087,SSBP2,-2.8048447355516686,1.0891090121227278,-1.6483257633062425,-12.25246039915736,4.85798e-05,0.9246844675899044,0.021979717097706637,5.591645122759e-13,-0.7328571572809781
1601,VHL,-1.6571757343508757,-3.5501232898743385,1.0528150178552025,-6.891963987853199,0.000167727,0.00028167892932327425,0.918653870922753,1.282436754776086e-07,-0.7362908428032846
1995,ICAM1,-2.0540667811187605,-5.764322561354909,-5.115970162229505,0.2987031857322862,0.000609287,1.7205872145879013e-06,7.656433461295104e-06,0.665475010351412,-0.7365648657493078
1481,MYCT1,-2.6143714913677654,-10.319573378781536,2.5557654015990603,-4.500108130729733,0.000223349,4.7910049680062885e-11,0.9972264984780321,3.1613904665758576e-05,-0.7368002723014855
1731,TMEM8A,-1.3391846637170968,-4.887028674340192,0.7299115391016165,-4.290373957543376,0.00607939,1.2970768031089232e-05,0.8429950071906196,5.123937089158423e-05,-0.7383228502717769
1108,NCAN,-2.1249355451677183,-8.917437915202633,-4.487604062091742,2.598181478028159,0.000237981,1.2093780564035298e-09,3.253732212318448e-05,0.9974839201172119,-0.73867564396051
213,MFSD11,-1.9167621133436639,-0.33899392052301036,-0.9175151095257875,-8.92993245851982,0.00319612,0.3141986998471394,0.10787273786010228,1.1750802878418782e-09,-0.7393591914229379
652,WDR81,-2.310463859909454,-7.314570998587845,0.059298994890827524,-4.116571393818946,0.000414409,4.8465085179338714e-08,0.5340823109031811,7.645315315813047e-05,-0.7400753029646003
2097,SLC25A39,-2.1931632500927427,-7.098100180252737,2.572921356313683,-6.506820009313714,0.00035647,7.978105685743018e-08,0.9973336380028484,3.11300526706703e-07,-0.7420848471624233
1867,TRIM67,-2.0430308365989878,-8.827885891459976,-1.7585497543713462,-0.0030548535591872618,0.00014888,1.4863261129734182e-09,0.017137327147130878,0.4982414921839493,-0.7433996649322576
163,FDFT1,-1.5931029692364898,-4.124762051183241,-5.634404878255094,0.47720186783269636,0.00123241,7.502488954315347e-05,2.3205670103531838e-06,0.7500348018635019,-0.7504426923160283
1305,ZNF430,-2.233779675442455,-8.48830207775728,0.050012730622773935,-2.7988471323716797,0.000186664,3.248612573146991e-09,0.5287578679914084,0.0015865847493890992,-0.7559662421964704
134,CRISPLD2,-2.8853656786204556,-6.774029477995386,-8.418942965293061,1.9875425027836922,7.62142e-05,1.6825595693464884e-07,3.811158695602611e-09,0.9898138277975876,-0.758222150773898
2041,RHOBTB3,-2.084179124946224,-6.165368413078927,2.599022861367172,-7.262751576788589,0.000319117,6.833312624119018e-07,0.9974887777134838,5.460701025768043e-08,-0.762759958943612
977,KCNN3,-2.5821506253007684,-8.252929835134031,0.8917244154125857,-4.974189983525419,0.000183936,5.585604256713338e-09,0.8862777529178633,1.0612199546178032e-05,-0.764823921224093
1733,SGMS2,-2.37689140597284,-9.267504668936274,-3.869482650622253,1.4104305766987777,0.000202763,5.401263077473398e-10,0.0001350388400432691,0.9625880878206026,-0.7659804208235383
737,BCKDK,-1.843059642877077,-9.711838946941855,-1.1331153836589358,0.6940883251636438,9.10898e-05,1.9416057656455558e-10,0.06855539653444072,0.8317663004183962,-0.7702811794676526
2051,ZNF512B,-2.1440004456309345,0.5391025589156111,-2.1122576669252515,-9.490436702787585,0.000751762,0.7757953509413976,0.0076630471384808475,3.23268432276399e-10,-0.7719317456507371
529,TRAF4,-1.0496412359914595,-6.79221118194299,-1.07906898963452,0.08115221763001956,0.00183392,1.6135734822085148e-07,0.0769414325357367,0.5465795171874814,-0.7735340409955187
1593,GLP2R,-2.1615701820586346,-9.353148715905482,-3.6690454359847298,1.8921123809301397,9.84888e-05,4.4345676437681314e-10,0.00021422074195675669,0.9873422837585726,-0.7742285374640279
301,EGR1,-2.011124614350752,-11.309954571305378,-1.7119492500969575,2.3353447338943414,4.26504e-05,4.898300545926029e-12,0.019041509785712958,0.9954011061535177,-0.7755308740759561
873,C4orf3,-1.7993855695464624,-4.285142781150917,2.7069156009558375,-8.480217407250667,0.00156987,5.186026070186667e-05,0.9980401068587549,3.3096539806373985e-09,-0.7767146464677264
1091,RNF168,-2.2150042373815566,-4.823213201308494,-0.03090139768014011,-6.451372796961638,0.000134484,1.5023816616730846e-05,0.4822192266082708,3.5369347620877594e-07,-0.7767457806342672
1172,NEDD1,-2.5123972553863174,-7.4790593923324655,-6.819330357681851,2.0821936299470303,0.00011482,3.3184906111862326e-08,1.5158965916312756e-07,0.9917921945065717,-0.7798340589847221
1531,SPECC1L,-2.079719930532393,-7.210784395353808,-3.5656533366833503,-0.16302750830020585,7.24043e-05,6.154823140043703e-08,0.0002717869573152249,0.407240529313745,-0.7833842414566974
10,ZNF704,-3.2214264125873653,-5.1126650248598535,-10.202700717372752,0.9462566044975084,7.6585e-05,7.714923509869335e-06,6.270458279289775e-11,0.898332844250538,-0.7841383166621667
421,TWF1,-2.3291638887019666,-11.972043720869404,-0.4321166084472855,0.7034428628334735,0.000657776,1.0664887513119938e-12,0.26992852057219185,0.834758862561534,-0.7855376333962196
2183,ACTL6B,-1.5778338424149565,-10.898313723304758,-0.2917484443782524,1.738720617851852,0.00200082,1.2638230639420448e-11,0.33809936410143565,0.9820764237638402,-0.786306670431048
1940,ZNF471,-2.175177379987716,-4.311152921403293,-0.01395695871692779,-6.957318009803526,0.000161305,4.8845646789190786e-05,0.4919664201350598,1.1032703384590756e-07,-0.7928159583267662
205,SH3RF1,-2.678376199716348,-0.08948545315128487,-2.7228578139816815,-9.989883326932633,0.000118551,0.44866951010622097,0.0018893867250185555,1.0235679364264361e-10,-0.7945163324860924
562,FAM114A2,-2.225643904062462,2.398433286380009,-6.216285605240377,-7.626601368265133,0.000107455,0.9960204408431554,6.077348353651795e-07,2.3626458160267537e-08,-0.7945869958230192
1480,ZNHIT1,-1.9946429536865384,-5.860785361439506,-5.532030854407053,0.6372064114872791,0.00282803,1.377888387891605e-06,2.93743232582195e-06,0.8126347740605298,-0.7952801572166106
481,IL17RB,-2.212280253260932,-8.286371471390352,-6.194507699320836,3.064310312011772,0.0004198,5.1716428641668595e-09,6.389870007562858e-07,0.9991383808749872,-0.7966213498194366
725,DZIP3,-2.5379627832878806,-9.104520574737245,-3.8083463992029696,0.5167932983194025,0.000108258,7.861029479553411e-10,0.00015544833875749084,0.7667340076355651,-0.7970308876261949
1321,IFI6,-2.395324134858136,-10.787294878588952,-1.4286928661679326,0.2424252626507627,0.000393123,1.6319435096344445e-11,0.03592668896173552,0.636037063039216,-0.7979316795886191
124,DHX29,-2.059280876873336,-11.570726655688057,-0.50193294083529,1.0798592650331797,0.00018332,2.687035129520403e-12,0.23944160861464264,0.9231877040657761,-0.8024929501450266
1905,SLA,-2.5781232815913517,-0.25809622610269867,-1.1880829615658335,-11.117534111350773,0.000168833,0.3556514741553763,0.060901525796068084,7.628969676034364e-12,-0.8048905757075415
1182,TNKS1BP1,-1.4276609987011923,-4.958072500254576,0.8540162370547513,-5.024477516156337,0.00678679,1.1013433064099671e-05,0.8772287643943377,9.451883910546647e-06,-0.8075917972087641
188,RPLP1,-2.2565545164155294,-10.046749714268605,-2.5555990023633277,0.9730251249583551,0.00116788,8.979461354568783e-11,0.002774561439254505,0.9038255944717949,-0.8099433404044984
899,HERC4,-2.114903542106359,-10.13327149413596,-1.6766171510974759,0.6049711101144607,9.05213e-05,7.35747009974342e-11,0.020622112100502167,0.8010703394105928,-0.810034484799983
1317,CNNM1,-2.1239450137830467,-8.075612725545563,0.4092785761377674,-3.5694498116308293,0.000194099,8.402088869792706e-09,0.7195839386409879,0.00026942206723375736,-0.8106581532815806
1734,IGSF8,-2.292982798594845,-11.499163423774466,-1.7086774823523587,1.4563441550938916,0.000514821,3.1683749882166327e-12,0.019182739001165888,0.9662145717808235,-0.8120913925413995
1578,COL9A3,-2.1292298806444294,-13.270026116210643,-1.6167850687734924,3.607062163482227,0.000662779,5.3699950304298636e-14,0.02359632326830033,0.9997529240240368,-0.8153432299281032
1622,MCOLN1,-2.2029943372288,-10.537638275964374,-1.3305349206360737,0.3647595811842454,0.00134018,2.899757791425907e-11,0.04463096138944035,0.6984420427832939,-0.8157384339549674
935,SAT2,-2.0862394998797624,-4.046622282107091,1.4599339154919937,-8.57847556673279,0.000198621,8.981289817886233e-05,0.9664833606723482,2.6395168095846636e-09,-0.8177409056181
318,RBCK1,-1.9534478697671245,-8.60430697449984,-0.013453422016093732,-2.174406316544261,0.00345653,2.4870987224544665e-09,0.4922562069989157,0.006648088851214621,-0.8219705172931367
1447,MCCC2,-2.0251458532793336,-4.29078557607739,-8.187720639605757,1.4674908424454542,0.000271652,5.1190832389053575e-05,6.49051798357188e-09,0.9670424663987287,-0.8225963022332821
775,IL6R,-2.1383010166177883,-4.983129334894791,0.17213215618367456,-6.54125565929233,9.97855e-05,1.0395997111407347e-05,0.5978101377485487,2.8757042271792625e-07,-0.822891631358347
879,AHNAK,-2.004279355512032,-4.847155737974307,-8.37803716786035,2.2713947739204605,0.000183223,1.4217986161478793e-05,4.187577236395893e-09,0.99467540468908,-0.8234933442296832
1991,ADIPOR1,-2.0437554511494596,-5.073597676023509,2.261606583686262,-8.263417040897282,0.000293342,8.441092473127108e-06,0.9945546965220899,5.452340335893531e-09,-0.8240236299643584
1325,TRAM1,-2.304600361956018,-11.322351367992704,3.330675076347695,-3.8666779678627394,0.00034658,4.760456839595771e-12,0.9995332093464036,0.00013591362679639396,-0.8240921956066158
1204,DYM,-3.0378098225025223,-6.622255523167646,-8.812813962221867,1.376082441474981,3.78875e-05,2.386406224827424e-07,1.5388136750220265e-09,0.9596333337712186,-0.8242595960678272
1219,PPP1R13B,-2.1736619458001543,-9.65462435627268,-1.8712716551728048,0.05595572000855817,4.48458e-05,2.215009757121186e-10,0.013271681091563346,0.5321662161406555,-0.8248257423394108
820,HLA-DMB,-1.8149207969194991,-3.0139385755213315,2.2377881122430403,-9.618694707110135,0.000803204,0.000967477894485436,0.9942494781301222,2.4060535713769785e-10,-0.8250137966049882
303,PPP6C,-2.1365715558128486,-11.324303719308679,-1.3632484615597464,1.3263053817014063,0.000214097,4.739104450233056e-12,0.0415270791809543,0.9549519359528155,-0.825255355288079
1469,MDH1,-1.9370044000393365,-10.056281859211618,-2.7229766808023137,2.011600574788717,0.000611732,8.784522119895758e-11,0.0018888706454555787,0.9903574610246184,-0.8261074608512006
26,CLEC2B,-2.277820346449973,-7.381657784423479,0.10244630783557863,-4.520721380373498,0.0005378,4.152811299353996e-08,0.5587008878578793,3.0148487286478268e-05,-0.8277453029352466
388,HPN,-2.107589037744995,-4.5575082311093755,-6.775745222047005,0.014613870628462367,0.000317713,2.7699998067624546e-05,1.6759254851793967e-07,0.5084116264722269,-0.8326454115488222
1111,NAPG,-2.605047273420867,-11.447299271826571,-3.466358655620313,2.093273607688571,0.000152716,3.5702672665726867e-12,0.0003415804234213657,0.9919972936796686,-0.8342070832492854
869,ZNF37A,-1.9601966307749235,-14.58578181862382,0.8454416633634604,2.853597500723953,0.000128551,2.5954829564424065e-15,0.875086514232412,0.9986010746878112,-0.8343587937019391
66,SMAD2,-2.731522721779463,-12.172293049923308,-1.998217723506689,0.9546050880201202,0.000112358,6.725227033951757e-13,0.00994130093279081,0.9000751130350144,-0.8368895866785815
466,ITPR2,-2.4551989230261837,-9.952035137114608,0.03266025330251564,-2.479801376595672,0.000118813,1.1167728901539618e-10,0.5187918974777934,0.0033018874020268934,-0.8389299152215357
548,RYK,-2.4263491812759037,-6.134933340905341,-6.390312711229989,0.20871012617404763,8.02966e-05,7.329364845213532e-07,4.07086885851924e-07,0.6178831299923535,-0.8395813970222621
1732,NBEAL1,-2.850744004464357,-6.071888832792491,0.16744254479946794,-7.685598399898885,8.38638e-05,8.474435901949735e-07,0.5952111654616068,2.0625362544367555e-08,-0.8396354457498061
1502,TRMT13,-1.6420213431981698,-3.539497804616098,0.01792656313438086,-6.4432779716190485,0.000676945,0.000288653492600145,0.5103178943099824,3.6034779746146765e-07,-0.8397975305843762
1525,KCNMB4,-1.9765675487100514,-6.886350713142843,0.26070855675194643,-4.37111920915338,0.000203661,1.2991198852357466e-07,0.6457257703746547,4.254635042996872e-05,-0.8445097865690205
1668,ATP6V1D,-2.2541110158039763,-11.257353040355527,-2.5721916962846807,1.994817989120874,0.000285861,5.529004706692577e-12,0.0026708335540027517,0.9899813541305602,-0.8453989500179011
543,ARHGEF40,-2.0837001469820136,0.6928725019884151,-5.498607687005747,-6.518701881922358,0.00161852,0.8313741942315374,3.172421870564318e-06,3.0289910251693443e-07,-0.845556104332275
137,CYYR1,-2.302490964640694,-7.597933036421431,0.40070904639843685,-4.7845341260405725,0.000215744,2.5238698326092132e-08,0.7155851477649321,1.6423236290821072e-05,-0.8457142036902474
1176,S100A4,-2.648028376005263,0.4594932898413388,-9.030974452996253,-4.450491698296211,4.57987e-05,0.7423124419359448,9.311626478410786e-10,3.543993445995835e-05,-0.8463146222392226
2156,CHD4,-2.189673357433035,-11.270935721833721,-2.940358395372678,2.5557614882373794,0.000310255,5.35875964471228e-12,0.0011458919401236408,0.9972264735556333,-0.8477520927783191
100,CLIP2,-2.325760889738926,-12.650518163387465,-0.6647149298299736,1.2409350685143612,6.08967e-05,2.236051678946747e-13,0.1779113726577206,0.9456978135679968,-0.8495025592477168
1881,LCAT,-0.9765033946965016,0.8596178090299523,-4.026041407096933,-4.86164960283302,0.00427913,0.8786111243931678,9.417111075479037e-05,1.3751321157860594e-05,-0.8497605028017491
13,ZC3H18,-2.381950980845988,-5.572162787292798,1.3296435201111305,-8.004456569889314,0.000170727,2.6781571035276558e-06,0.9552814390490453,9.897908297171346e-09,-0.850187149088836
510,PDZRN3,-2.8395793178334867,-3.8199505458922376,0.4353017517522481,-10.24661284079224,6.9766e-05,0.0001513504506672887,0.7315143410640994,5.6674429772383116e-11,-0.8520872802386281
34,ITGA3,-2.299809748552624,-8.002625539843905,-5.532853065133317,1.5089848363998613,8.84209e-05,9.939726986542563e-09,2.9318764263005816e-06,0.9699553662863757,-0.8545107538199148
1300,GPR12,-2.4050264746972085,-9.74049243842131,-2.7587249945241026,0.15281448092913175,0.000940059,1.8176387027212895e-10,0.0017398777251424352,0.5870705744614724,-0.8552205879874426
1703,TESPA1,-2.26537210192289,-12.19648749918337,-1.8218564479459516,2.064606458824538,4.74333e-05,6.360811136555425e-13,0.01484728720715407,0.9914558879062336,-0.8596035304226854
1157,SULT4A1,-2.2372869024114292,-8.061368951654442,-6.3507875786128025,2.5215890402004475,9.68618e-05,8.682225163489805e-09,4.458740815464154e-07,0.9970001042445013,-0.8631177971387516
717,MTMR2,-2.0970188997934374,-11.268911748933569,-1.10942395785142,0.8970058350605232,9.70137e-05,5.383791730561356e-12,0.07212187030555253,0.8874977000221711,-0.8650455287240253
650,CDK5RAP3,-2.073910612502563,-9.475230385353843,-0.10279271361539845,-1.837779729846936,0.000180253,3.3478779307252616e-10,0.44110246262845865,0.014320428911740724,-0.8656784985514148
996,HLA-A,-1.5015489036752323,-7.558080568964518,-2.9268756546441974,0.7720627146921978,0.000376031,2.7664283020642762e-08,0.0011819815939001178,0.8554175893880066,-0.8680411329818037
265,CACNA1A,-2.78486343131139,-11.910294838772796,-1.8643020159688692,0.1917798528865955,0.000188653,1.229433835415388e-12,0.013483490750176921,0.6086376949558864,-0.8713711179868167
1934,RORA,-2.396390790776426,-9.928325681843933,-6.798848137556629,4.309598936349371,0.000187418,1.1794358328798967e-10,1.5891020701909212e-07,0.9999509792700715,-0.8714004184536521
1785,SPIN1,-2.9678497632371648,-11.523909075892837,-2.7231801681526906,0.1048134369776656,1.95494e-05,2.9928911641837553e-12,0.0018879874987246788,0.5600443024177151,-0.8731210862260614
19,SIRPA,-1.995056243936514,1.1110264178919678,-6.67065841346074,-5.698659507588706,0.00225548,0.9281246627778206,2.1347228256389187e-07,2.0014263959163835e-06,-0.878853795224656
483,AGO2,-1.9147255637801885,-7.294974295260283,0.005193577815062444,-3.7562002231721534,0.000289113,5.070206908925002e-08,0.502989628085402,0.00017527648228050018,-0.8836340415461346
1583,SYNE2,-2.740233746404155,-5.227128295213781,-0.10765951298677198,-8.195233218678297,9.5399e-05,5.927466804882829e-06,0.4383416322778946,6.379208229071184e-09,-0.8848866312777306
602,UCK2,-2.135275905210947,-9.350020324720745,-2.36808503161768,0.001173961835246264,0.000215284,4.4666268791694795e-10,0.004266366349643827,0.5006757863438978,-0.8851839464783897
815,PM20D2,-2.210687535322652,0.6664501053442083,-3.975470514633604,-8.669638472351982,0.000526027,0.8226722368412784,0.00010579948039947005,2.1397425685364916e-09,-0.8910993792789037
1425,RHBDF1,-0.26212701968866325,-4.129119781455342,-4.275973103611896,2.237759570059089,0.434587,7.427590630795035e-05,5.296681912865835e-05,0.9942491023622655,-0.8968253759903602
560,CDC73,-1.5659023360531363,-3.950014556455608,-6.4129668056039755,0.26867908194316975,0.000105968,0.00011218549777238058,3.8639636003728014e-07,0.6499129172094618,-0.8994325453261676
433,SC5D,-2.172646846648187,-6.485077729485283,-6.302113938312493,0.8680488529599475,0.000755263,3.272820059781606e-07,4.987533722000485e-07,0.8806664407309146,-0.900200379148878
1350,CASC4,-2.2951024221717025,-4.083782529305027,1.5545073745623013,-9.763682792577974,0.000104554,8.244829184007327e-05,0.9728640651728253,1.7231266818736948e-10,-0.9012751134675987
7,CAMK1,-1.8857421041104878,-4.336381803198896,-8.716202275753554,1.978239179736492,0.000765409,4.608909496252454e-05,1.9221962400771748e-09,0.9895955635969684,-0.9028530978140823
2109,RIMKLA,-2.194204490299555,-10.77018052684989,-2.3169134435161327,1.0799335779701555,7.36002e-05,1.6975378758700782e-11,0.004797313456604422,0.9231998371000414,-0.9040911535828668
442,PCM1,-2.2210105428349767,-11.48866974271681,-0.7837086881026152,0.1554288155936735,9.50252e-05,3.2458635375275232e-12,0.14129737744146156,0.5885291003168713,-0.9089863311201372
411,RBPJ,-2.790087511835179,-10.97315272624056,1.38096629137332,-4.263593197366122,0.000184685,1.0637688619758162e-11,0.9600667075725249,5.4498322387284964e-05,-0.9142528494546378
451,CHD7,-2.9854188543707862,-11.001198656089832,1.3367255224430121,-4.790496166102398,8.53906e-05,9.97243797665371e-12,0.9559729020811898,1.619932052406944e-05,-0.9164521227728095
1177,WWC2,-2.1300666145354588,-4.150942578569731,2.833648881876297,-10.586028457032024,0.00111068,7.0636105002231e-05,0.9985354149702343,2.5940093846981218e-11,-0.9188537183531804
1403,FAM107A,-2.1081714293451075,1.4689139892474734,-5.502856069405792,-7.819007411519127,0.000183046,0.9671467464148178,3.1415398007107067e-06,1.517024455210762e-08,-0.9214058672736873
73,ARF5,-2.22548619290735,-12.02587231931234,-1.5504088591097427,1.366916372147642,0.00127035,9.421665486736632e-13,0.02738618728719857,0.9588077819199616,-0.9221510379253981
352,RMND5A,-2.2177792838000068,-5.326479906123783,0.3134802062153944,-7.18215579599305,0.000160535,4.7153946455131696e-06,0.6730065341017144,6.574219125286308e-08,-0.9236362740835697
1150,KIF9,-1.8520804536175408,-10.331284774886088,-0.9345830573657351,0.16122228406760344,0.000207338,4.6635348344886045e-11,0.10414848892304165,0.5917556799194859,-0.9247340312219328
1240,ARHGEF2,-2.048592996139789,-11.72152889022878,-1.24273339238674,1.2696821132018477,0.000394044,1.8987645278835553e-12,0.05408993437399716,0.9489984483451288,-0.9248001968323842
1692,SLC22A5,-1.7260988972651055,-4.829603505217371,-5.992467522138996,0.07424877576357848,0.000191304,1.4804374586959166e-05,1.0174944194414246e-06,0.542637228940378,-0.928254259966245
11,ZC3H13,-2.393865769137579,-12.51127598456152,-4.0606725211246175,3.8136920459864325,8.4577e-05,3.0812292747430666e-13,8.695402976342653e-05,0.9998464530252192,-0.9294431920478281
859,RPL19,-2.2797964205844763,-13.676040229294149,1.566822407094784,-0.31075975110316184,0.000472146,2.1084328338588892e-14,0.9736027086162908,0.32837348500208896,-0.9300980519248492
1384,KIF22,-2.5008534274682304,-12.474773502084787,-1.0013660034076253,0.3594110369198395,0.00021811,3.351401794876982e-13,0.09064947979364375,0.6958418256104952,-0.935694697694647
1295,ARHGAP19,-2.514570587931088,-9.182355190033414,-4.968349257428333,0.9869468262024687,8.45585e-05,6.57120187880974e-10,1.0755883047144043e-05,0.906576207971659,-0.9366743095776693
889,UNC5A,-2.096180010110468,-11.278867210465084,-1.6107332371449252,0.9743626003824623,0.000256337,5.2617812559923005e-12,0.02391951625037716,0.904092960073245,-0.9377829694826905
1309,VGLL4,-2.9038831099038265,-13.363741986365568,0.16613986030467612,-1.173231743200947,4.51599e-05,4.3277086313129394e-14,0.5944882654213551,0.06288691071874371,-0.9431974232583931
1927,CERS4,-2.022264240929415,-4.863325068847499,-9.043055247796325,2.172516524641338,0.000194426,1.3698372820928978e-05,9.056173866695681e-10,0.9933231131527719,-0.9445118448690399
480,ASCC1,-2.4599242517522817,-13.266636078852303,2.968096018394575,-2.76906587376941,9.45322e-05,5.412076430241942e-14,0.9989249297761846,0.001699008800977095,-0.9479721964950489
520,BCL2L13,-2.9861641410871105,-8.078026144952203,1.669553650656652,-8.261570338295478,6.5304e-05,8.355527086456645e-09,0.9790468262995575,5.47557408432401e-09,-0.9519250682216165
1894,MED18,-2.3562599512724556,-8.362175325510165,0.47544611037549717,-4.910632438014148,0.000618624,4.343348450818105e-09,0.7492760848838209,1.2284634137719936e-05,-0.9547636332219083
107,ATG4B,-2.110722426127419,-3.15881152484732,0.039799529925155716,-8.943617532161584,0.000133697,0.0006932458810604688,0.5228944306147223,1.1386295940531282e-09,-0.9550770414502485
714,DHRS3,-2.110981225563574,-10.429466045455296,3.5457128720303337,-5.180294994383783,0.00013798,3.719923035704858e-11,0.9997154467629377,6.6024046537806225e-06,-0.955184081853004
1120,LARP7,-1.9977053910423006,-9.74143894859721,0.04514505102427833,-2.0303658770988604,0.000636962,1.8136816178198308e-10,0.5259642045365287,0.009238537552033188,-0.9555906002574819
115,PCDHGC3,-1.795548897128563,-10.459063762421412,-1.9671867028075463,1.2992956779935856,0.000362875,3.474851404731057e-11,0.010669758309144272,0.9521995176406128,-0.9567180159749472
981,TRNP1,-2.068908114353281,-10.781762870796937,-2.1157703446054508,0.9325541976954909,0.000656907,1.6528640324329373e-11,0.007601785824730133,0.895414834616748,-0.9597091124411756
1497,GLRX2,-1.5991580561918946,-1.9522062125660122,-8.52328960228919,-0.08683088333065792,0.00139743,0.011040086488833863,2.9971632333902623e-09,0.45018196815956857,-0.9608087549350292
765,FLT1,-2.653373694422578,-9.240023616156343,-5.17893134497354,0.6920659405347708,0.000167502,5.75408646463337e-10,6.623168111727251e-06,0.8311136742969871,-0.9611279895545628
1118,SLITRK3,-2.107354939126324,-11.07458732400112,-1.1720981190789863,0.14853229757943834,0.00103899,8.421950334556242e-12,0.06304091492758593,0.5846782692692531,-0.9626813880202829
495,ZNF624,-2.522077388472212,-6.718732019778993,2.3669995308655474,-9.003315141543153,0.000151461,1.9110317267467223e-07,0.9957230023750179,9.923956638900192e-10,-0.9648025775066604
951,DUSP18,-1.7198395382372762,-7.83288973558957,0.9821468240307984,-4.102869988939024,0.0018114,1.4692992537794419e-08,0.9056358992706559,7.890340449572224e-05,-0.9656823809643277
1987,OLFM1,-2.2306141766698713,-6.653720548461418,-6.952176907412992,1.1089652246022157,0.000207376,2.2196237092077217e-07,1.116408267833198e-07,0.9278074116711652,-0.9675149502104301
1966,B4GALT5,-2.2997228016658817,-12.399622509303407,-1.760574563121747,1.453342610726719,8.63396e-05,3.9845335750967263e-13,0.017058973676839867,0.9659882307156014,-0.967947676116798
246,CEP135,-2.140215929349083,-2.179333308821561,-0.0376136662495152,-10.024447897469564,0.00021288,0.0065735866814507675,0.4783613575747122,9.452617890879366e-11,-0.9701245140822319
1298,GPBP1,-2.4506121842583575,-10.891726856216748,0.373339192842291,-2.68029841468788,0.000139589,1.2831373412108057e-11,0.7025865336787156,0.0020835109346591073,-0.9744749208812107
799,DNAJC16,-2.3168300496518124,-11.865461845588456,-1.238217891246743,0.30262838200138,3.71398e-05,1.3631327573099538e-12,0.054624378373332255,0.6674840356011991,-0.9750935343130636
597,ZIC2,-2.369676673836934,-9.533535974289194,-5.1502258530306255,1.71702077548447,0.00115034,2.9272783826958456e-10,7.075727092248347e-06,0.9811753949462296,-0.9762851717207583
580,YBX1,-1.958484598245159,-12.146435841783948,1.9454416081630157,-1.5379577937964024,0.000755481,7.137796438232313e-13,0.988788549077861,0.0281602726018658,-0.977249705446976
1950,KPNA3,-3.110346695336171,-9.113181612194667,-8.084892861462198,1.980892661993903,3.23356e-05,7.705811613559106e-10,8.22445511849178e-09,0.989658284114817,-0.9810236209424084
1073,CPNE6,-2.2907772447399144,-9.28454365980529,0.2048705229342656,-3.6814749277977663,0.00111041,5.193454605971956e-10,0.6157935710972353,0.00020817791390373896,-0.9814693884081749
284,LYAR,-2.3377674779826325,-11.997615669365352,2.186037794242526,-3.101107939527987,9.43024e-05,1.0055052225247914e-12,0.9935264628461711,0.0007916771374472833,-0.9832305634504857
94,RBMXL1,-1.9352842115201279,-11.713721682100536,2.3040091668183806,-2.3119996849705147,0.00142381,1.9332068169623694e-12,0.9950587191055906,0.004851635315921437,-0.9859765942820478
1140,BOD1L1,-2.3807233415797446,-10.466930525999643,-5.90014201210343,3.2968998080622174,0.000150881,3.4124749653714236e-11,1.258512232982454e-06,0.9994954769354216,-0.9880004508836038
67,PNP,-2.1655709442921878,-8.567150635791116,-6.156810474905658,2.2473132710966084,0.00152182,2.709251752909995e-09,6.969301009208549e-07,0.9943735264406993,-0.9966558344539338
