,Gene,Y1a,Y1b,Y3a,Y3b
0,ENSG00000000003,1.2172681476440175e-09,0.00034749977713021595,3.3329379082716485e-08,3.3723684660201254e-07
1,ENSG00000000419,0.09740323295771684,0.10025306698705164,2.210111638688118e-09,1.3055686071496329e-09
2,ENSG00000000457,0.09738204926337517,0.1002330425802992,8.232384400253299e-06,3.941890675092485e-05
3,ENSG00000000938,1.8075995519096444e-13,1.8849813313885674e-08,0.0006062107612933487,0.0032438038084365624
4,ENSG00000000971,6.324891901573371e-10,3.601244839421922e-05,0.00023368466844493635,0.0014664521153521268
5,ENSG00000001036,0.9998796783519138,0.999541951172891,0.056838555178576555,0.08683712416229532
6,ENSG00000001084,0.09729735558185719,0.10015298049045783,0.3733544282490588,0.5056356399882612
7,ENSG00000001167,1.6614697021737135e-12,9.371930460485238e-08,1.007863201430062e-08,1.291426399695748e-07
8,ENSG00000001460,0.015667197867312726,0.023423160071715923,0.8292547960734378,0.8213826757686421
9,ENSG00000001461,0.21677960336747779,0.18351632986606567,2.5040586508935027e-05,3.7591198350012767e-06
10,ENSG00000001497,0.01660218167352708,0.03159379602921465,6.470908968790814e-08,1.2940575891501665e-06
11,ENSG00000001561,0.08107247506065857,0.06284022635390651,0.0004602448064621619,0.0019114247473374672
12,ENSG00000001617,0.5940426716307318,0.590175931984346,0.6916672745312636,0.7857384469560454
13,ENSG00000001626,0.252285584414662,0.2713134320906202,0.7682771132396843,0.7200218373395256
14,ENSG00000001629,7.06061271101105e-05,0.00020438846704138038,0.771480893454939,0.7764336389232008
15,ENSG00000001631,0.16838563723826716,0.19065602327163114,0.8432071872693987,0.8161640603471667
16,ENSG00000002016,0.09708590884552357,0.09995307386750342,4.568435061980304e-05,0.0001891467593834671
17,ENSG00000002330,0.09706478674263018,0.09993310272573727,1.6080905389980675e-06,9.606866075065574e-06
18,ENSG00000002549,0.2592419432875722,0.28784665769196094,0.6040791897303508,0.5385849844619256
19,ENSG00000002587,0.10374494561995688,0.07236493239622348,0.006443933486547625,0.012363913405072766
20,ENSG00000002746,0.17340895746708895,0.11985970372542618,0.35457690636355116,0.32503178094711477
21,ENSG00000002822,1.1345428620957922e-05,0.0009408576487436835,8.59556919042276e-05,0.0005191379123098797
22,ENSG00000002834,0.25905688117108966,0.28766464862851976,5.8943201163637344e-05,0.0003014791862137253
23,ENSG00000002919,0.09693814023526147,0.09981335035415528,7.957016297256156e-08,3.0557478927342894e-08
24,ENSG00000002933,0.9999911085671678,0.9999644810649125,2.105274835794836e-06,0.00011852072670818679
25,ENSG00000003056,1.0303150973428216e-09,1.8793925432826787e-05,2.5307636899666447e-08,3.7774105468785905e-07
26,ENSG00000003096,0.7384828400298028,0.7362408524669953,0.0015140108045939818,0.003511759241561479
27,ENSG00000003137,0.00017904660868675322,0.0034684314577506483,4.675688520852635e-05,0.0004250876745550637
28,ENSG00000003147,1.7927742408306764e-13,2.6441025963627472e-08,0.10179234792927996,0.22697183768386311
29,ENSG00000003249,0.09681164125429811,0.09969372559019295,0.5426776887465906,0.6396376598848259
30,ENSG00000003393,0.015585648999461693,0.0233116936312522,0.001216590097162107,0.004207885333431161
31,ENSG00000003400,0.29090880789480483,0.7749669935897882,0.011075622730399182,0.026144584596540833
32,ENSG00000003402,0.028930542513761055,0.048159202412478334,0.000376765875718445,0.0017166209948022676
33,ENSG00000003436,0.9998094849444846,0.99944203869189,0.004369454576497748,0.01128775116997079
34,ENSG00000003509,0.06541694631081371,0.06015755115590504,0.05040158154675344,0.1340196297989226
35,ENSG00000003756,0.20457993895033005,0.19898752754749535,5.117541962535616e-06,3.691400944458435e-05
36,ENSG00000003987,1.1070200717468423e-06,0.00012298565986815636,0.07774711197323489,0.14609510632088113
37,ENSG00000003989,0.10668364030346032,0.14521938792686212,0.7068776488907715,0.7482942003445865
38,ENSG00000004059,0.024306819065775153,0.03301725344442097,0.9653597487604096,0.9501913557469989
39,ENSG00000004139,0.09660113711459366,0.09949463429018347,4.607993469190463e-05,0.00018171739306285697
40,ENSG00000004142,5.1603632073443856e-08,1.2310717310134499e-05,0.00013500110636902775,0.0004445591179019978
41,ENSG00000004399,0.09655908536905568,0.09945485849353256,1.345339946774507e-11,2.7116092265402e-11
42,ENSG00000004455,6.389332550534992e-08,1.0538808804098185e-05,0.17136732704512636,0.20825524645094867
43,ENSG00000004468,0.09651704997345921,0.09941509684286895,0.9849688425422671,0.9808911073788912
44,ENSG00000004478,0.08048200398637871,0.062410140862340216,1.1682346570204586e-07,1.7330644412907517e-06
45,ENSG00000004487,0.09647503092314988,0.09937534933456524,0.00014330654041110505,0.0004518394494804833
46,ENSG00000004534,0.004633999039314961,0.006133002028097874,2.7878978898928455e-06,2.7885952004870286e-05
47,ENSG00000004660,3.1180689128639793e-06,2.3554451736465026e-05,0.064232065178939,0.10020621900443796
48,ENSG00000004700,4.859061553740532e-16,4.5737455445052773e-08,0.0023710045583732083,0.00974110767652279
49,ENSG00000004766,3.1956686745629595e-06,1.973861973512581e-05,0.288803435840167,0.44112224896379587
50,ENSG00000004777,0.12295688071451427,0.11383262589760577,7.527704568370932e-08,3.123916706843013e-08
51,ENSG00000004779,1.8383694308666065e-08,8.251400072592123e-07,4.53465527415833e-07,5.191331753863449e-06
52,ENSG00000004799,0.2576716564379971,0.2863017704456028,6.12912731058305e-08,6.445217991753428e-07
53,ENSG00000004848,3.454792277792837e-07,0.0005023533321827822,0.09995542128615252,0.12351728145242384
54,ENSG00000004864,0.21484716894231928,0.2516508108814797,0.00043907172695492787,0.0008945696296840562
55,ENSG00000004866,0.0014461185279427934,0.00258848685382928,0.07593661697829934,0.11468584480650847
56,ENSG00000004897,0.14242735687165115,0.15477421748984346,0.9400787202484904,0.9272508540882248
57,ENSG00000004961,0.2303126544098186,0.266099946037911,0.9998998127642479,0.9998073980950175
58,ENSG00000004975,0.14106026832741922,0.12336729168202037,6.2379614018978815e-06,3.666726785794665e-05
59,ENSG00000005007,0.004787883624792313,0.06048101465107819,7.13088300147423e-10,2.877957116199651e-10
60,ENSG00000005020,0.09616040858200738,0.09907769344381277,0.10597113671293226,0.12660873610083237
61,ENSG00000005022,2.131931904371689e-13,6.153625508175585e-08,0.05686679662620104,0.12980541787720823
62,ENSG00000005059,0.09611852827869269,0.09903806599908237,8.24511406936434e-11,5.5576229242171184e-11
63,ENSG00000005075,0.2571649540716964,0.28580301840028377,0.9957664866257905,0.9929767877787178
64,ENSG00000005100,0.010262938239436267,0.013144313885831146,7.8232907699588e-05,0.00023154221283790778
65,ENSG00000005108,0.09605573838675648,0.09897865128314497,1.0627637377341282e-07,1.3895770641166206e-06
66,ENSG00000005156,0.09603481657059248,0.09895885342965988,3.9219559991372174e-05,0.0001316977137925852
67,ENSG00000005175,1.4853730008638132e-16,1.2508076640266454e-08,1.5888747611063e-06,1.071872260410912e-05
68,ENSG00000005189,0.09599298515649442,0.09891926829770849,3.8440377180214274e-07,2.161456875223576e-06
69,ENSG00000005194,0.010259807357390483,0.011658116776674936,0.16855735789735388,0.1659181482265852
70,ENSG00000005206,1.3480267962299997e-11,1.790765479559794e-07,0.0395855146991616,0.09638811500447955
71,ENSG00000005238,0.046854184367579856,0.07342680738981608,4.767883663326863e-10,4.147213481949214e-10
72,ENSG00000005243,0.13947732486638356,0.17431467859440056,0.007735533988976202,0.017418935337586712
73,ENSG00000005249,0.09588847786709365,0.09882036713426438,0.43705214494238476,0.5019863531269163
74,ENSG00000005302,0.09586758861813005,0.09880059746933408,0.1248658205133002,0.23033388489967624
75,ENSG00000005339,0.6233121611714123,0.6667851672730588,8.823988710788454e-06,6.984897496553348e-05
76,ENSG00000005379,3.759145136071208e-08,5.652334547834488e-05,1.035562987667617e-05,7.389996379830289e-05
77,ENSG00000005436,0.9991719261462026,0.9978448413093884,0.7088814164027942,0.7053101759585869
78,ENSG00000005448,4.805622667401143e-05,0.0005745119945653152,0.999797760223108,0.9994792765907355
79,ENSG00000005469,7.453603612463022e-05,0.0009656148560664299,3.2038136730783717e-12,3.347618476734318e-12
80,ENSG00000005483,0.026536052375663113,0.04170296785375792,0.9004098248540485,0.8888329553135476
81,ENSG00000005486,6.329566083663719e-08,1.0447952946406396e-05,0.3676109233291441,0.4828352208870117
82,ENSG00000005513,0.011714680714192452,0.018350884306537738,1.0816757754829101e-05,3.360933407107499e-05
