,Gene,Y1a,Y1b,Y3a,Y3b
0,ENSG00000000003,1.8774026539525858e-13,1.8774026539525858e-13,3.6263594434310396e-08,3.6263594434310396e-08
1,ENSG00000000419,7.80940177737035e-12,7.80940177737035e-12,2.377037681282738e-09,2.377037681282738e-09
2,ENSG00000000457,8.868519189713965e-13,8.868519189713965e-13,8.921167548969156e-06,8.921167548969156e-06
3,ENSG00000000938,2.102930671408343e-14,2.102930671408343e-14,0.0005578349122107258,0.0005578349122107258
4,ENSG00000000971,1.428113882549865e-14,1.428113882549865e-14,0.00021897875411928822,0.00021897875411928822
5,ENSG00000001036,2.2360368796476003e-05,2.2360368796476003e-05,0.05713175127344988,0.05713175127344988
6,ENSG00000001084,2.4293881761703542e-05,2.4293881761703542e-05,0.37993628542859254,0.37993628542859254
7,ENSG00000001167,8.45563269775085e-13,8.45563269775085e-13,1.0242964456971987e-08,1.0242964456971987e-08
8,ENSG00000001460,7.199660867717454e-06,7.199660867717454e-06,0.8322153266122575,0.8322153266122575
9,ENSG00000001461,2.916324306146741e-14,2.916324306146741e-14,2.8806020593554035e-05,2.8806020593554035e-05
10,ENSG00000001497,9.529794953132514e-13,9.529794953132514e-13,6.903634072118925e-08,6.903634072118925e-08
11,ENSG00000001561,0.8016399038417987,0.8016399038417987,0.0004923258403590169,0.0004923258403590169
12,ENSG00000001617,3.535271248337062e-09,3.535271248337062e-09,0.6453154329377341,0.6453154329377341
13,ENSG00000001626,1.2313850338858077e-15,1.2313850338858077e-15,0.7749843406812529,0.7749843406812529
14,ENSG00000001629,0.9703094283435467,0.9703094283435467,0.7805294752006599,0.7805294752006599
15,ENSG00000001631,7.01096898969024e-20,7.01096898969024e-20,0.8422748003016063,0.8422748003016063
16,ENSG00000002016,6.949491766270242e-08,6.949491766270242e-08,4.905021426390404e-05,4.905021426390404e-05
17,ENSG00000002330,1.4327141757766217e-10,1.4327141757766217e-10,1.6854254317697495e-06,1.6854254317697495e-06
18,ENSG00000002549,0.0019609094325920566,0.0019609094325920566,0.5886038557525854,0.5886038557525854
19,ENSG00000002587,2.6052068658524555e-06,2.6052068658524555e-06,0.006754568390065825,0.006754568390065825
20,ENSG00000002746,2.783761753443123e-16,2.783761753443123e-16,0.3601665248032783,0.3601665248032783
21,ENSG00000002822,1.2546825573266005e-12,1.2546825573266005e-12,9.299910174302467e-05,9.299910174302467e-05
22,ENSG00000002834,4.444378656935018e-16,4.444378656935018e-16,6.13463972460093e-05,6.13463972460093e-05
23,ENSG00000002919,0.00010344227623567762,0.00010344227623567762,8.597564233031638e-08,8.597564233031638e-08
24,ENSG00000002933,0.0010976724392734764,0.0010976724392734764,1.8261470517549584e-06,1.8261470517549584e-06
25,ENSG00000003056,1.9615049812726803e-12,1.9615049812726803e-12,2.9142725178583616e-08,2.9142725178583616e-08
26,ENSG00000003096,0.0003101464287655391,0.0003101464287655391,0.001584749481955165,0.001584749481955165
27,ENSG00000003137,3.9525488994556864e-12,3.9525488994556864e-12,4.906298455712148e-05,4.906298455712148e-05
28,ENSG00000003147,0.015046214608153058,0.015046214608153058,0.11000255032475385,0.11000255032475385
29,ENSG00000003249,6.030387033925081e-09,6.030387033925081e-09,0.5223656418502098,0.5223656418502098
30,ENSG00000003393,4.253645388424601e-07,4.253645388424601e-07,0.001305513071126352,0.001305513071126352
31,ENSG00000003400,0.0010662518962838432,0.0010662518962838432,0.010212370594538223,0.010212370594538223
32,ENSG00000003402,1.2505961760840467e-05,1.2505961760840467e-05,0.00035710021764427294,0.00035710021764427294
33,ENSG00000003436,2.809752664222856e-10,2.809752664222856e-10,0.004118678850548089,0.004118678850548089
34,ENSG00000003509,0.993281977646829,0.993281977646829,0.049432527590660795,0.049432527590660795
