,Mean,Min,Names
507,-0.7317257388311137,0.03007,ZFP69
508,-0.7378789917132726,0.008402,EXO5
509,-0.7539065246064417,0.015280000000000002,ZNF684
510,-1.2734807649563968,7.18e-05,RIMS3
511,-0.8804789710564924,0.0007872,NFYC
512,-0.37669044495972426,0.0007872,KCNQ4
513,-0.3109798620287669,0.06691,CITED4
514,-0.23826887658622792,0.04796,CTPS1
515,-0.1703724324242797,0.1815,SLFNL1
516,-0.1800125204903988,0.003038,SCMH1
517,-0.26619053385016805,0.0341,FOXO6
518,-0.38823842650988205,0.005876,EDN2
519,-0.29759634895268244,0.0036030000000000003,HIVEP3
520,-0.41253951841466396,0.1078,GUCA2B
521,-0.39125120015645604,0.1516,GUCA2A
522,-0.3685674718188566,0.01975,FOXJ3
523,-0.22671100050744236,0.036289999999999996,RIMKLA
524,-0.24113764607977972,0.06742000000000001,ZMYND12
525,-0.2428268229617256,0.06742000000000001,PPCS
526,-0.25750223793977,0.016309999999999998,CCDC30
527,-0.7080396299462692,0.016309999999999998,PPIH
528,-0.6763070399086556,0.02486,YBX1
529,-0.34369351151193017,0.004122,CLDN19
530,-0.3557318157680839,0.0034770000000000005,P3H1
531,-0.5001554152109323,0.0034770000000000005,C1orf50
532,-0.7898551666536356,0.003588,LOC100129924
533,-0.8455774887222411,0.0020670000000000003,CCDC23
534,-0.5469469187066743,0.0020670000000000003,ERMAP
535,-0.1777303626894611,0.3398,ZNF691
536,-0.3408254880521212,0.007402,SLC2A1
537,-0.25355797920828105,0.08267999999999999,FAM183A
538,-0.2940703592488448,0.08267999999999999,EBNA1BP2
539,-0.20489138474961321,0.1182,CFAP57
540,-0.21782609430797398,0.2011,TMEM125
541,-0.19363930528555198,0.2752,C1orf210
542,-0.3177047577267173,0.11800000000000001,TIE1
543,-0.22407961961233194,0.06894,MPL
544,-0.18604387860490143,0.2154,CDC20
545,-0.2267429398727755,0.1366,ELOVL1
546,-0.2957748942944514,0.1366,MED8
547,-0.24948158335052725,0.0313,SZT2
548,-0.17102920769080715,0.1791,HYI
549,-0.19785933147688015,0.02115,PTPRF
550,-0.17879478299337384,0.03313,KDM4A
551,-0.26215323841778004,0.08757000000000001,ST3GAL3
552,-0.31825647718072214,0.1453,ARTN
553,-0.403266206316882,0.1327,IPO13
554,-0.44712013260165645,0.1285,DPH2
555,-0.4282235375437207,0.1285,ATP6V0B
556,-0.37846469770386,0.05719,B4GALT2
557,-0.32550494490768245,0.05719,CCDC24
558,-0.3033406861347494,0.0423,SLC6A9
559,-0.33188446385268694,0.005734,KLF17
560,-0.2346323441891272,0.08716,DMAP1
561,-0.25483811448303145,0.08105,ERI3
562,-0.32079869995439075,0.04206,RNF220
563,-0.3151623477342754,0.0759,TMEM53
564,-0.388272374707258,0.05635,C1orf228
565,-0.5937373023804349,0.0497,KIF2C
566,-0.6364037838437319,0.05451,RPS8
567,-0.6333146634300331,0.02409,BEST4
568,-0.9035836419511889,0.01884,PLK3
569,-0.9506116666154085,0.01884,TCTEX1D4
570,-0.9826543872917919,0.01884,BTBD19
571,-0.6970600319050361,0.01888,PTCH2
572,-0.7927491101477623,0.020030000000000003,EIF2B3
573,-0.5690056744605053,0.05149,HECTD3
574,-0.5819126521624214,0.06959,UROD
575,-0.2645536468308489,0.01643,ZSWIM5
576,-0.3437514108836646,0.15,HPDL
577,-0.2862218503211829,0.1221,MUTYH
578,-0.25975955891846625,0.1221,TOE1
579,-0.32071536275724816,0.1112,TESK2
580,-0.4794035614499882,0.1003,MMACHC
581,-0.5248666697652266,0.09936,PRDX1
582,-0.35783418137775197,0.151,AKR1A1
583,-0.17215714670472268,0.1888,NASP
584,-0.1286056918741944,0.1998,CCDC17
585,-0.12006332039116349,0.1979,GPBP1L1
